selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,age
200000,50000,2,1,1,1,18.6,1199.0,76.8,7
425000,42000,2,1,1,1,23.84,1199.0,84.0,5
400000,30000,2,1,1,1,18.2,1199.0,82.4,6
125000,60000,2,1,1,3,19.7,796.0,46.3,13
1600000,14000,1,1,1,1,17.1,1956.0,170.0,4
900000,22000,2,1,1,1,17.4,1497.0,117.3,7
450000,90000,1,1,1,1,20.54,1598.0,103.6,10
210000,46000,2,1,1,1,20.92,998.0,67.1,11
801000,20000,2,1,1,1,18.6,1197.0,81.83,4
317000,15000,1,1,1,1,15.42,1405.0,70.0,8
600000,40000,2,1,1,2,16.02,1373.0,93.7,7
330000,30000,2,1,1,2,18.5,1197.0,82.85,8
320000,15000,2,1,1,2,21.1,814.0,55.2,5
120000,110000,2,1,1,2,15.3,1341.0,83.0,15
130000,70000,2,1,1,2,19.7,796.0,46.3,13
220000,80000,2,1,1,1,18.2,1199.0,82.4,7
340000,110000,2,1,1,1,17.57,1193.0,88.7,7
200000,70000,1,1,1,2,19.68,1399.0,67.0,9
140000,50000,2,1,1,2,19.7,796.0,46.3,20
1000000,190000,1,1,1,1,12.99,2494.0,100.6,9
495000,100000,1,1,1,2,13.6,2523.0,63.0,12
236000,60000,2,1,1,1,22.74,796.0,47.3,7
390000,40000,2,1,1,1,20.51,998.0,67.04,7
275000,90000,1,1,1,2,19.3,1248.0,73.9,13
775000,32000,1,2,1,1,24.3,1248.0,88.5,5
1800000,30000,1,1,2,1,11.36,2755.0,171.5,6
850000,58000,1,1,1,1,19.67,1582.0,126.2,6
750000,5000,1,1,1,1,24.3,1248.0,88.5,4
570000,25000,2,1,1,1,18.6,1197.0,81.83,4
580000,32000,2,1,1,1,18.9,1197.0,81.86,4
484999,30000,2,1,1,1,18.7,1199.0,88.7,6
700000,43000,2,2,1,1,15.4,1497.0,117.3,5
415000,60000,2,2,1,1,17.7,1497.0,113.42,10
325000,50000,2,1,2,1,19.34,1198.0,76.0,7
550000,14200,2,1,1,1,18.16,1196.0,86.8,4
300000,10000,2,1,1,1,21.1,814.0,55.2,5
217000,25000,2,1,1,1,22.7,799.0,53.64,4
700000,19100,2,1,1,1,19.0,1194.0,94.68,4
466000,25000,2,1,2,4,20.3,1086.0,68.0,3
484999,54000,1,2,1,1,23.0,1498.0,98.96,8
670000,35000,1,1,1,1,22.71,1461.0,84.8,4
500000,20000,2,1,1,2,18.9,1197.0,81.86,4
675000,52000,1,1,1,1,23.65,1248.0,88.5,6
220000,120000,1,1,1,2,23.0,1396.0,90.0,11
1650000,50000,1,1,1,1,17.1,1956.0,170.0,5
630000,120000,1,1,1,2,20.77,1248.0,88.8,9
250000,90000,1,1,1,2,18.8,1248.0,90.0,12
120000,120000,2,1,1,3,18.9,998.0,67.1,18
300000,101500,1,1,1,2,21.14,1498.0,103.52,7
525000,75000,1,1,2,1,22.32,1582.0,126.3,9
1100000,100000,1,1,1,1,15.4,1997.0,120.0,6
480000,55735,1,1,1,2,19.01,1461.0,108.45,10
605000,80000,1,1,1,2,15.1,2179.0,140.0,8
250000,50000,2,1,1,2,24.7,796.0,47.3,6
245000,70000,1,1,1,2,20.0,1399.0,68.1,9
210000,76000,2,1,1,4,20.36,1197.0,78.9,10
730000,1500,2,1,1,1,21.21,1197.0,81.8,2
500000,76000,1,1,1,1,15.96,2523.0,62.1,10
400000,40000,2,1,1,1,20.51,998.0,67.04,7
280000,60000,2,1,1,2,21.1,814.0,55.2,7
561000,170000,1,1,1,3,12.8,2494.0,102.0,13
950000,181491,1,2,1,1,13.5,2477.0,175.56,9
375000,53319,1,2,1,1,25.44,936.0,56.3,6
700000,40906,1,2,1,1,21.66,1498.0,108.62,5
375000,31711,2,2,1,2,17.6,1496.0,88.7,10
270000,43755,2,2,1,2,21.1,814.0,55.2,10
300000,66693,2,2,1,1,25.17,799.0,53.3,6
225000,59549,2,2,1,1,19.0,998.0,67.1,12
1350000,94385,1,2,1,1,12.99,2494.0,100.6,7
200000,73730,2,2,1,1,18.2,998.0,67.1,12
400000,221889,1,2,1,1,22.32,1582.0,126.32,11
500000,116104,1,2,1,1,25.8,1498.0,98.6,9
500000,150546,2,2,1,1,22.0,1197.0,81.8,7
1500000,148120,1,2,1,1,14.24,2755.0,174.5,9
555000,20000,2,1,1,2,15.8,1499.0,110.0,7
580000,30000,2,1,2,1,18.9,1197.0,81.86,4
337000,142000,1,1,1,3,13.7,2179.0,138.1,11
175000,20000,1,1,1,1,12.2,1948.0,68.0,11
180000,120000,1,1,1,2,18.8,1248.0,90.0,13
200000,80000,2,1,1,1,19.81,1086.0,68.05,11
260000,60000,1,1,1,1,19.09,1405.0,69.01,6
350000,25000,2,1,1,1,23.01,999.0,67.0,6
409999,50000,1,1,1,2,13.6,2523.0,63.0,11
655000,126000,1,1,1,1,18.49,1493.0,100.0,5
370000,170000,1,1,1,1,26.59,1248.0,74.0,7
200000,24000,2,1,1,1,22.74,796.0,47.3,9
800000,100000,1,1,1,2,24.52,1248.0,88.5,5
550000,10000,2,1,1,1,24.0,1199.0,83.81,3
300000,70000,1,1,1,2,20.0,1399.0,68.0,10
220000,40000,2,1,1,1,16.8,796.0,34.2,5
196000,110000,2,1,1,1,18.9,998.0,67.1,11
135000,80000,2,1,1,2,19.81,1086.0,68.05,14
299000,16500,2,1,1,1,17.57,1193.0,88.7,7
300000,30000,2,1,1,1,23.95,998.0,67.05,5
720000,80000,1,1,1,1,24.52,1248.0,88.5,5
650000,50000,1,1,1,3,14.1,2179.0,147.94,6
300000,25000,2,1,1,1,23.95,998.0,67.05,6
750000,20000,1,1,1,1,24.0,1186.0,73.97,3
260000,60000,2,1,1,1,25.17,799.0,53.3,6
300000,70000,1,1,1,2,22.9,1248.0,74.0,11
600000,50000,1,1,1,2,15.96,2523.0,62.1,8
275000,100000,2,1,2,2,9.0,2997.0,218.0,18
250000,52000,2,1,1,1,23.95,998.0,67.05,7
420000,80000,1,1,1,1,23.4,1248.0,74.0,8
235000,50000,2,1,1,1,21.1,814.0,55.2,7
1100000,60000,1,1,1,1,15.4,2179.0,120.0,6
360000,25000,2,1,1,1,23.95,998.0,67.05,3
380000,50000,1,1,1,2,24.0,1120.0,70.0,8
650000,125000,1,1,1,1,22.77,1498.0,98.59,6
350000,80000,2,1,1,1,20.51,998.0,67.04,6
700000,70000,1,1,1,1,15.96,2523.0,63.0,5
270000,90000,1,1,1,3,23.0,1396.0,90.0,12
450000,50000,1,1,1,1,22.95,1248.0,74.0,5
630000,101000,1,1,1,1,16.55,2498.0,105.0,6
229999,168000,1,1,1,1,14.0,2498.0,112.0,12
270000,40000,2,1,1,1,18.9,998.0,67.1,11
135000,28900,2,1,1,2,0.0,1172.0,65.0,13
275000,20000,2,1,1,1,18.9,998.0,67.1,10
634000,165000,1,1,1,1,18.49,1493.0,100.0,7
235000,98500,2,1,1,2,19.0,998.0,66.1,10
275000,98000,2,1,1,3,20.36,1197.0,78.9,14
700000,40000,1,1,1,2,16.55,2498.0,105.0,8
400000,90000,1,1,1,1,20.3,1248.0,92.0,9
215000,90000,2,1,1,3,19.7,796.0,46.3,10
150000,110000,1,1,1,2,17.1,1493.0,110.0,13
950000,77800,1,1,1,1,25.1,1248.0,88.5,4
730000,100000,1,1,1,1,18.49,1493.0,100.0,7
135000,120000,1,1,1,2,19.0,1405.0,71.0,10
350000,80000,2,1,1,2,19.1,1197.0,82.0,6
535000,21000,2,1,1,2,18.15,1198.0,82.0,4
455000,100000,2,1,1,2,19.0,1197.0,85.8,4
655000,25000,2,1,1,1,21.21,1197.0,81.8,3
800000,30000,1,1,1,3,23.0,1498.0,98.96,3
1100000,25000,2,1,2,1,17.8,1496.0,105.5,4
3000000,40000,1,1,2,1,13.0,2143.0,204.0,6
1225000,160000,1,1,2,1,11.5,2982.0,169.0,10
340000,51492,2,1,1,1,18.15,1198.0,82.0,4
300000,72000,1,1,1,2,20.54,1598.0,103.6,11
370000,60000,2,1,1,1,18.16,1196.0,86.8,6
330000,136000,1,1,1,2,15.96,2523.0,62.1,9
238000,60000,2,1,1,1,17.92,1086.0,62.1,8
200000,90000,2,1,1,1,17.92,1086.0,62.1,9
320000,91000,1,1,1,4,22.71,1461.0,84.8,8
114999,90000,2,1,1,4,17.92,1086.0,62.1,13
320000,50000,2,1,1,2,20.51,998.0,67.04,7
210000,20000,2,1,1,1,19.81,1086.0,68.05,12
200000,120000,1,1,1,1,14.0,2489.0,95.0,11
135000,150000,2,1,1,2,18.9,1061.0,67.0,13
350000,52000,1,1,1,1,19.09,1405.0,69.01,7
350000,167000,1,1,1,2,13.6,2523.0,63.0,8
680000,40000,1,1,1,1,28.4,1248.0,74.02,5
200000,190000,1,1,1,2,17.8,1248.0,75.0,12
300000,50000,2,1,1,1,23.01,999.0,67.0,6
270000,70000,1,1,1,2,14.0,2498.0,112.0,11
225000,80000,2,1,1,2,18.9,998.0,67.1,10
250000,120000,1,1,1,1,13.6,2523.0,63.0,14
590000,40000,1,1,1,2,18.49,1493.0,100.0,7
290000,17000,2,1,1,1,21.1,814.0,55.2,7
100000,180000,2,1,1,2,19.0,998.0,67.1,12
395000,50000,2,1,1,1,23.1,998.0,67.04,6
195000,65000,2,1,1,2,21.1,814.0,55.2,8
45000,10000,2,1,1,3,26.0,624.0,35.0,11
270000,70000,1,1,1,2,13.6,2523.0,63.0,13
600000,90000,1,1,1,2,13.58,2499.0,72.4,8
715000,50000,1,1,1,1,22.54,1396.0,88.73,7
600000,10000,2,1,1,1,18.6,1197.0,81.86,3
875000,25000,1,1,1,1,18.49,1493.0,100.0,3
420000,100000,1,1,1,2,13.5,2179.0,115.0,11
325000,70000,2,1,2,2,10.1,2354.0,152.0,15
385000,30000,2,1,1,1,20.63,1198.0,67.06,5
300000,40000,2,1,1,1,18.15,1198.0,82.0,6
335000,135000,1,1,1,1,21.9,1396.0,88.76,10
300000,35000,2,1,1,1,23.1,998.0,67.04,8
80000,120000,2,1,1,2,13.2,1495.0,94.0,18
400000,120000,1,1,1,1,15.96,2523.0,62.1,10
168000,190000,1,1,1,2,19.09,1396.0,69.0,10
550000,120000,1,1,1,1,15.96,2523.0,62.1,6
320000,175000,1,1,1,3,13.6,2523.0,63.0,11
320000,175000,1,1,1,3,15.96,2523.0,63.0,11
350000,25000,2,1,1,2,16.95,1498.0,97.7,11
280000,80000,1,1,1,1,21.02,1248.0,88.76,9
550000,70000,1,1,1,2,24.4,1120.0,71.0,5
500000,10000,2,1,1,1,20.14,1197.0,81.86,4
700000,6000,2,1,1,1,19.0,1194.0,94.68,3
380000,90000,1,1,1,2,20.5,1598.0,103.5,9
340000,110000,1,1,1,2,15.96,2523.0,63.0,10
160000,120000,1,1,1,3,13.6,2523.0,63.0,15
750000,50000,1,1,1,1,12.99,2494.0,100.6,8
531000,20000,2,1,2,1,18.9,1197.0,81.86,4
300000,35000,2,1,1,1,23.01,999.0,67.0,5
350000,60000,1,1,1,2,20.14,1498.0,88.8,8
150000,68000,2,1,1,4,18.6,1199.0,79.4,12
450000,30000,2,1,1,1,20.4,1197.0,81.8,7
1625000,54000,1,1,1,1,16.0,2179.0,140.0,5
85000,120000,1,1,1,3,16.8,1405.0,68.0,16
450000,30000,2,1,1,1,18.9,1197.0,81.86,4
360000,50000,1,1,1,1,27.28,1047.0,69.0,5
390000,6000,2,1,1,1,23.95,998.0,67.05,2
145000,50000,2,1,1,2,15.37,1196.0,73.0,11
540000,90000,1,1,1,3,12.05,2179.0,120.0,10
290000,126000,1,1,1,3,12.8,2494.0,102.0,14
300000,90000,1,1,1,1,25.0,1396.0,69.0,9
565000,80000,2,1,1,1,18.16,1196.0,86.8,5
441000,70000,1,1,1,2,10.5,2609.0,120.0,11
180000,80000,2,1,1,2,21.1,814.0,55.2,11
200000,80000,2,1,1,2,21.1,814.0,55.2,9
85000,150000,2,1,1,2,19.7,796.0,46.3,17
67500,110000,1,1,1,4,17.88,1396.0,52.8,16
700000,110000,1,1,1,2,24.3,1248.0,88.5,6
275000,80000,1,1,1,4,22.07,1199.0,73.9,12
600000,20000,2,1,1,1,18.9,1197.0,81.86,3
250000,120000,1,1,1,1,13.0,2489.0,95.0,11
600000,120000,1,1,1,1,15.96,2523.0,63.0,6
200000,80000,1,1,1,2,20.4,1248.0,91.2,12
425000,91500,1,1,1,2,24.0,1120.0,70.0,7
420000,120000,1,1,1,2,19.3,1248.0,73.9,10
321000,100000,1,1,1,2,23.0,1396.0,90.0,10
350000,120000,1,1,1,4,14.0,2498.0,112.0,10
490000,80000,2,1,1,1,17.8,1198.0,86.7,5
680000,90000,1,1,1,1,15.4,2523.0,75.0,7
298000,70000,2,1,1,1,23.95,998.0,67.05,6
450000,150000,1,1,1,4,13.5,2179.0,115.0,11
250000,40000,1,1,1,1,22.3,1248.0,74.0,10
1075000,110000,1,1,2,3,12.8,2953.0,156.0,9
500000,20000,2,1,1,1,18.9,1197.0,82.0,5
681000,10000,2,1,1,1,19.0,1194.0,94.68,3
650000,90000,1,1,1,2,15.1,2179.0,140.0,8
80000,70000,2,1,1,2,15.26,1150.0,74.9,14
290000,120000,1,1,1,1,13.6,2523.0,63.0,13
220000,120000,1,1,1,2,10.5,2179.0,120.0,16
120000,90000,2,1,1,2,0.0,1086.0,62.0,13
229999,80000,2,1,1,1,22.7,799.0,53.0,5
150000,132478,1,1,1,2,13.6,2523.0,63.0,19
500000,45000,2,1,1,1,19.1,1197.0,85.8,8
175000,120000,1,1,1,1,19.09,1396.0,69.0,9
720000,10000,2,1,1,1,19.0,1194.0,94.68,3
100000,51000,2,1,1,1,16.1,796.0,37.0,10
250000,105000,2,1,2,2,12.9,1799.0,130.0,13
810000,100000,1,1,1,1,15.1,2179.0,140.0,8
165000,30000,2,1,1,3,19.7,796.0,46.3,12
409999,60000,1,1,1,2,12.2,1994.0,105.3,6
430000,86000,1,1,1,2,22.9,1248.0,74.0,9
300000,15000,2,1,1,1,20.62,1198.0,67.0,7
350000,137500,1,1,1,3,19.3,1248.0,73.9,11
400000,60000,2,1,1,1,23.01,999.0,67.0,4
420000,70000,1,1,1,1,18.2,1248.0,73.74,6
430000,5000,2,1,1,1,20.51,998.0,67.04,7
573000,30000,2,1,1,1,20.4,1197.0,81.8,5
210000,40000,2,1,1,1,21.1,814.0,55.2,7
600000,60000,1,1,1,1,19.01,1461.0,108.45,7
150000,70000,2,1,1,3,17.7,1497.0,78.0,14
550000,15000,2,1,1,1,20.3,1199.0,84.0,3
320000,110000,1,1,1,2,19.3,1248.0,73.9,11
80000,70000,2,1,1,4,16.1,796.0,37.0,22
800000,10000,1,1,1,1,27.4,1498.0,98.63,3
500000,60000,2,1,1,1,16.02,1373.0,93.7,9
229999,110000,1,1,1,2,18.8,1248.0,90.0,11
630000,35000,2,1,1,1,18.6,1197.0,81.83,7
190000,70000,2,1,1,2,16.8,796.0,34.2,6
450000,100000,1,1,1,2,13.6,2523.0,63.0,11
95000,120000,2,1,1,1,19.7,796.0,46.3,14
101000,90000,2,1,1,4,19.7,796.0,35.0,13
500000,70000,1,1,1,2,25.8,1498.0,98.6,6
1019999,88000,1,1,1,2,12.99,2494.0,100.6,8
244000,38000,2,1,1,1,21.1,814.0,55.2,10
250000,90000,2,1,1,2,20.51,998.0,67.04,9
660000,60000,2,1,1,1,21.4,1197.0,83.1,6
270000,60000,2,1,1,1,18.5,1197.0,80.0,12
280000,156060,1,1,1,1,23.2,1248.0,73.94,10
1050000,60000,1,1,1,1,19.67,1582.0,126.2,5
525000,70000,2,1,1,1,20.85,1197.0,83.14,5
850000,35000,1,1,1,1,23.9,1582.0,126.2,5
1165000,50000,1,1,1,1,16.0,1997.0,140.0,6
345000,50000,2,1,1,2,18.6,1197.0,85.8,10
95000,100000,2,1,1,2,17.8,1086.0,63.0,15
241000,15000,2,1,1,1,22.74,796.0,47.3,7
235000,20000,2,1,1,1,22.74,796.0,47.3,7
615000,80000,1,1,1,1,22.77,1498.0,98.59,7
350000,110000,1,1,1,2,20.8,1461.0,64.1,8
350000,35000,2,1,1,1,20.51,998.0,67.04,8
380000,35000,2,1,1,1,20.51,998.0,67.04,8
400000,140000,1,1,1,1,14.07,2956.0,69.01,5
220000,40000,2,1,1,1,19.0,998.0,67.1,12
270000,110000,1,1,1,3,14.4,2179.0,120.0,14
275000,70000,2,1,1,2,18.5,1197.0,85.8,10
125000,100000,1,1,1,2,17.0,1405.0,71.0,13
360000,20000,2,1,1,1,19.81,1086.0,68.05,7
550000,15000,2,1,1,1,18.9,1197.0,81.86,3
200000,70000,2,1,1,2,16.6,1388.0,68.0,11
327000,20000,2,1,1,1,18.15,1198.0,82.0,6
425000,15000,2,1,1,1,19.81,1086.0,68.05,6
620000,107000,1,1,1,1,28.4,1248.0,74.02,5
130000,54000,1,1,1,2,18.4,1248.0,75.0,11
120000,58000,2,1,1,1,19.7,796.0,46.3,13
400000,110000,1,1,1,2,12.05,2179.0,120.0,11
185000,90000,1,1,1,4,16.8,1493.0,110.0,15
204999,43000,2,1,1,2,20.3,998.0,68.05,7
625000,43000,1,1,1,1,28.4,1248.0,74.02,5
600000,60000,1,1,1,1,20.77,1248.0,88.8,9
150000,150000,2,1,1,1,12.8,1396.0,85.0,11
229999,46000,2,1,1,1,18.2,1199.0,84.8,9
220000,10000,2,1,1,1,16.8,796.0,34.2,4
576000,35000,2,1,1,1,18.6,1197.0,81.83,6
265000,50000,2,1,1,1,25.17,799.0,53.3,6
300000,80000,1,1,1,1,22.32,1582.0,126.32,11
420000,110000,1,1,1,1,24.7,1047.0,69.0,5
750000,14000,1,1,1,1,20.77,1248.0,88.76,7
165000,60000,4,1,1,2,30.46,796.0,47.3,10
290000,28000,2,1,1,1,25.17,799.0,53.3,5
160000,57000,2,1,1,1,21.1,814.0,55.2,11
695000,50000,1,1,1,1,26.59,1248.0,74.0,5
231000,70000,3,1,1,1,26.2,998.0,58.2,10
1050000,60000,1,1,1,1,21.43,1364.0,87.2,7
400000,70000,2,1,1,1,18.5,1197.0,82.85,9
500000,40000,2,1,1,1,18.6,1197.0,81.83,6
150000,120000,1,1,1,2,21.12,1248.0,88.8,12
400000,140000,1,1,1,2,14.02,2179.0,118.3,6
120000,100000,1,1,1,2,17.0,1405.0,70.0,12
480000,120000,1,1,1,2,14.02,2179.0,118.3,8
200000,120000,1,1,1,2,19.09,1405.0,69.01,9
300000,64000,1,1,1,2,17.8,1399.0,67.0,10
350000,25000,2,1,1,1,23.1,998.0,67.04,7
580000,12000,2,1,1,1,20.0,999.0,72.0,3
200000,70000,1,1,1,2,25.44,936.0,57.6,10
750000,120000,1,1,1,1,11.0,2179.0,120.0,6
261000,90000,2,1,1,1,25.17,799.0,53.3,6
371000,40000,2,1,1,1,18.2,1199.0,82.4,7
320000,300000,1,1,1,3,13.6,2523.0,63.0,12
204999,120000,1,1,1,2,19.09,1396.0,69.0,10
110000,90000,2,1,1,2,13.2,1495.0,94.0,19
150000,100000,1,1,1,4,17.7,1399.0,68.0,13
625000,90000,1,1,1,2,15.96,2523.0,62.1,6
1300000,50000,1,1,1,2,15.4,1997.0,120.0,5
900000,168000,1,1,1,1,20.6,1968.0,141.0,7
180000,110000,1,1,1,2,20.0,1399.0,68.0,12
421000,120000,1,1,1,2,13.6,2523.0,63.0,12
900000,40000,1,1,1,1,25.5,1498.0,98.6,5
165000,110000,2,1,1,2,17.7,1497.0,78.0,16
270000,100000,1,1,1,4,21.9,1396.0,90.0,12
750000,40000,1,1,1,1,24.3,1248.0,88.5,5
750000,30000,2,1,1,1,18.6,1197.0,81.86,3
40000,80000,2,1,1,3,16.1,796.0,37.0,20
190000,90000,1,1,1,2,20.0,1399.0,68.0,11
395000,200000,1,1,1,3,12.8,2494.0,102.0,13
800000,125000,1,1,1,2,11.5,2982.0,171.0,12
315000,80000,2,1,1,1,17.0,1197.0,80.0,11
1600000,44000,1,1,2,2,16.55,1968.0,147.51,8
409999,90000,1,1,1,1,23.59,1364.0,67.04,9
340000,70000,2,1,1,1,18.5,1197.0,82.85,9
270000,43000,2,1,1,1,21.1,814.0,55.2,7
280000,80000,1,1,1,1,22.95,1248.0,74.0,5
130000,60000,1,1,1,1,22.3,1248.0,74.0,10
260000,18945,2,1,1,1,21.1,814.0,55.2,8
710000,70000,1,1,1,1,24.0,1186.0,73.97,4
204999,100000,2,1,1,3,15.1,1196.0,73.0,9
300000,60000,2,1,1,1,20.62,1198.0,67.0,5
180000,144000,1,1,1,2,19.3,1248.0,73.9,13
700000,120000,1,1,1,1,18.49,1493.0,100.0,6
320000,107825,1,1,1,2,21.9,1396.0,90.0,10
370000,15000,2,1,1,1,22.05,796.0,47.3,2
340000,10000,2,1,1,1,25.17,799.0,53.3,4
1040000,1620,2,1,1,1,19.01,1462.0,103.2,3
750000,30000,1,1,1,1,21.19,1396.0,88.76,4
600000,70000,1,1,1,1,18.49,2179.0,120.0,4
550000,70000,1,1,1,1,15.96,2523.0,63.0,6
600000,95000,1,1,1,2,12.99,2494.0,100.57,9
550000,50000,1,1,1,1,24.7,1047.0,69.0,5
750000,160000,1,1,1,1,25.1,1498.0,98.6,7
450000,10000,2,1,1,1,20.3,1086.0,68.0,3
400000,100000,1,1,1,3,20.77,1248.0,88.76,10
520000,50000,1,1,1,2,25.2,1248.0,74.0,6
199000,60000,2,1,1,2,20.2,998.0,67.1,9
150000,110000,1,1,1,1,25.44,936.0,57.6,10
540000,80000,1,1,1,3,21.19,1396.0,88.73,6
250000,85000,1,1,1,2,21.5,1248.0,88.8,11
200000,90000,2,1,1,2,18.9,1061.0,67.0,12
130000,90000,1,1,1,2,25.0,1396.0,69.0,11
90000,90000,2,1,1,1,16.1,796.0,37.0,15
450000,120000,1,1,1,2,22.32,1582.0,126.32,10
280000,120000,1,1,1,1,18.1,1493.0,110.0,13
280000,160000,1,1,1,2,13.93,2956.0,138.1,15
120000,141000,2,1,1,2,17.3,993.0,60.0,16
290000,100000,1,1,1,2,17.8,1248.0,75.0,14
1000000,15000,1,1,1,1,22.1,1396.0,88.7,3
415000,108000,1,1,1,1,19.3,1248.0,73.9,10
415000,108000,1,1,1,1,23.4,1248.0,74.0,10
240000,55000,1,1,1,1,25.44,936.0,56.3,7
250000,37944,1,1,1,1,18.4,1248.0,75.0,12
175000,90400,1,1,1,1,20.0,1399.0,68.0,11
220000,85000,1,1,1,2,16.8,1493.0,110.0,14
85000,120000,1,1,1,3,20.8,1527.0,58.0,19
675000,5000,2,1,1,1,21.21,1197.0,81.8,3
535000,50000,1,1,1,1,19.87,1461.0,83.8,6
675000,5000,2,1,1,1,20.0,999.0,72.0,3
800000,90000,1,1,1,1,24.3,1248.0,88.5,6
425000,96000,1,1,1,2,20.77,1248.0,88.8,10
150000,80000,2,1,1,3,15.37,1196.0,73.0,11
90000,60000,2,1,1,2,18.2,1061.0,64.0,15
850000,90000,1,1,1,1,15.1,2179.0,140.0,7
330000,193623,1,1,1,2,12.8,2494.0,102.0,14
850000,63186,1,1,1,1,22.54,1396.0,88.73,5
305000,219000,1,1,1,2,13.6,2523.0,63.0,14
910000,110000,1,1,1,2,12.99,2494.0,100.0,9
1100000,151000,1,1,1,1,12.8,2494.0,102.0,10
675000,5000,2,1,2,1,21.4,1197.0,83.1,3
150000,91500,2,1,1,1,19.7,796.0,46.3,12
550000,23000,1,1,1,1,25.2,1248.0,74.0,7
350000,40000,1,1,1,1,20.54,1598.0,103.6,10
300000,70000,1,1,1,1,23.2,1248.0,73.94,10
1745000,10000,1,1,2,1,11.36,2755.0,171.5,4
611000,90000,1,1,1,2,14.0,2523.0,75.0,8
400000,68000,2,1,1,1,19.4,1198.0,86.8,6
700000,120000,1,1,1,1,22.7,1582.0,126.24,9
300000,65000,1,1,1,1,22.1,1248.0,76.9,9
65000,85000,2,1,1,1,15.3,1341.0,83.0,17
200000,94000,2,1,1,3,18.9,998.0,67.1,11
650000,100000,1,1,1,1,22.54,1396.0,88.73,7
650000,80000,1,1,1,1,22.54,1396.0,88.73,7
350000,80000,1,1,1,3,22.07,1199.0,73.9,9
75000,140500,1,1,1,3,17.88,1396.0,52.8,11
240000,143000,2,1,1,1,17.5,1298.0,85.8,12
240000,60000,2,1,1,1,20.92,998.0,67.1,9
180000,120000,1,1,1,2,18.4,1248.0,75.0,11
900000,80000,1,1,2,2,13.01,2199.0,194.3,8
425000,63000,1,1,1,2,18.06,2523.0,63.0,8
95000,120000,2,1,1,3,18.0,995.0,62.0,13
811000,100000,1,1,1,1,28.4,1248.0,74.02,4
1100000,60000,2,1,1,1,17.0,1591.0,121.3,4
600000,90000,1,1,1,1,13.58,2499.0,72.4,9
550000,50000,1,1,1,2,20.77,1248.0,88.76,8
715000,70000,1,1,1,1,15.4,2179.0,120.0,7
100000,120000,1,1,1,3,16.1,1405.0,70.0,16
500000,195000,1,1,1,1,14.0,2523.0,75.0,9
350000,40000,2,1,1,1,20.51,998.0,67.04,9
100000,40000,1,1,1,1,16.8,1405.0,62.0,14
325000,120000,1,1,1,1,13.93,2179.0,138.03,10
220000,360003,2,1,1,2,18.9,998.0,67.1,10
55000,60000,2,1,1,2,16.1,796.0,37.0,23
330000,20000,2,1,1,1,25.17,799.0,53.3,6
480000,37000,1,1,1,1,15.96,2523.0,62.1,8
950000,57000,1,1,1,2,25.1,1248.0,88.5,4
300000,110000,1,1,1,2,16.2,1493.0,110.0,11
170000,110000,2,1,1,4,13.9,1599.0,103.2,16
850000,120000,1,1,1,2,12.99,2494.0,100.57,9
900000,8079,1,2,1,1,24.7,1047.0,69.0,3
1325000,114368,1,2,1,2,12.99,2494.0,100.6,7
350000,79990,1,2,1,2,17.8,1399.0,67.0,10
425000,81632,1,2,1,1,20.0,1399.0,68.0,10
600000,155201,1,2,1,1,26.1,1498.0,99.23,6
750000,101504,1,2,1,1,22.7,1498.0,89.84,8
450000,90165,1,2,1,1,17.8,1399.0,67.0,10
325000,86017,1,2,1,2,25.5,1498.0,99.23,12
900000,85036,1,2,1,2,15.1,2179.0,140.0,9
600000,125531,1,2,1,2,22.77,1498.0,98.59,9
1100000,10000,2,1,1,1,17.0,1591.0,121.3,3
520000,20000,2,1,1,1,23.84,1199.0,84.0,5
885000,170000,1,1,1,1,15.4,2179.0,120.0,7
950000,40000,1,1,2,1,21.5,1497.0,108.5,4
229999,120000,2,1,1,2,17.0,1497.0,118.0,14
409999,100000,1,1,1,3,23.2,1248.0,73.94,9
300000,110000,1,1,1,3,17.8,1399.0,68.0,11
175000,120000,1,1,1,3,16.8,1405.0,68.0,14
108000,206000,2,1,1,4,19.7,796.0,46.3,22
425000,40000,2,1,1,2,23.1,998.0,67.04,5
272000,170000,1,1,1,4,16.52,1991.0,123.7,11
310000,70000,2,1,1,1,19.81,1086.0,68.05,9
1125000,105000,1,1,1,1,21.38,1396.0,88.7,5
450000,46000,2,1,1,2,19.1,1197.0,81.86,8
388000,80000,1,1,1,2,22.07,1199.0,73.9,11
400000,60000,2,1,1,1,16.2,1599.0,103.2,11
760000,70000,1,1,1,3,25.1,1498.0,98.6,7
120000,90000,2,1,1,1,19.7,796.0,46.3,13
757000,25000,1,1,1,1,28.4,1248.0,74.02,3
270000,53000,2,1,1,2,22.74,796.0,47.3,7
250000,90000,1,1,1,2,13.55,2179.0,118.35,11
800000,60000,1,1,1,1,12.8,2494.0,102.0,11
1380000,150000,1,1,1,1,13.0,2982.0,168.5,8
700000,24000,1,1,1,1,16.55,2498.0,105.0,8
450000,100000,1,1,1,2,24.2,1498.0,98.6,6
650000,6000,2,1,1,1,18.15,1198.0,82.0,4
950000,49700,1,1,1,1,15.1,2179.0,140.0,9
626000,80000,1,1,1,2,12.8,2494.0,102.0,15
600000,10000,2,1,2,1,21.21,1197.0,81.8,3
